loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
cf,Joint,nopre,type1,p3,l2,nopc,nob/c,256500,,,,300.0,neg_amm,not_int,not_lpsm,368000.0,sb,pr,home,1U,6240.0,EXP,700.0,EXP,45-54,to_inst,69.70108696,North,direct,31.0
cf,Male,nopre,type1,p2,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3120.0,CRIF,637.0,EXP,55-64,to_inst,75.2016129,North,direct,17.0
cf,Male,pre,type1,p4,l1,nopc,nob/c,246500,3.375,-0.4565,207.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,7320.0,CIB,766.0,CIB,35-44,not_inst,48.52362205,North,direct,14.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,4.125,-0.0235,0.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,6300.0,CIB,538.0,EXP,25-34,not_inst,60.5377907,south,direct,30.0
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.625,1.249,3385.0,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5400.0,CIB,571.0,EXP,35-44,to_inst,80.03246753,south,direct,49.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,4.25,-0.0343,6262.38,360.0,neg_amm,not_int,not_lpsm,458000.0,sb,pr,home,1U,14700.0,CIB,555.0,CIB,55-64,to_inst,77.83842795,south,direct,49.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,356500,3.125,-0.626,1761.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,,CIB,807.0,CIB,55-64,to_inst,87.37745098,North,direct,
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4260.0,EXP,666.0,EXP,35-44,to_inst,78.20121951,south,direct,47.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,206500,3.625,0.0877,2250.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2220.0,CIB,819.0,CIB,25-34,to_inst,80.03875969,south,direct,49.0
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,216500,4.375,1.6369,1475.3,360.0,not_neg,not_int,lpsm,278000.0,sb,pr,home,1U,3480.0,EXP,548.0,CIB,65-74,to_inst,77.87769784,south,direct,38.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,7080.0,EXP,661.0,EXP,35-44,to_inst,91.97761194,south,direct,33.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,236500,4.5,0.4597,1625.53,360.0,neg_amm,not_int,not_lpsm,248000.0,sb,pr,home,1U,5220.0,CRIF,546.0,CIB,45-54,not_inst,95.36290323,North,direct,27.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,776500,5.375,1.4538,19587.13,360.0,not_neg,not_int,not_lpsm,1178000.0,sb,ir,home,3U,20040.0,EXP,830.0,EXP,55-64,to_inst,65.91680815,south,direct,34.0
cf,Male,pre,type3,p1,l1,nopc,nob/c,256500,3.5,-0.003,0.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,7500.0,CIB,774.0,CIB,35-44,to_inst,103.4274194,south,direct,41.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,456500,4.99,1.3805,920.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,11520.0,EXP,625.0,CIB,45-54,to_inst,97.54273504,North,direct,32.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,5.375,1.4807,4254.3,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,7620.0,CIB,536.0,CIB,65-74,to_inst,80.78358209,south,direct,33.0
cf,Female,nopre,type2,p3,l1,nopc,b/c,156500,3.5,0.5628,1197.41,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,2580.0,CRIF,693.0,CIB,45-54,not_inst,79.04040404,south,direct,48.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,166500,3.875,1.0798,3380.38,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4920.0,CRIF,842.0,CIB,45-54,to_inst,93.53932584,North,direct,30.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,586500,3.75,0.3633,6242.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7800.0,CIB,845.0,CIB,35-44,not_inst,89.1337386,south,direct,33.0
ncf,Female,nopre,type1,p3,l1,nopc,nob/c,726500,,,,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,9180.0,CRIF,537.0,CIB,45-54,not_inst,78.28663793,North,direct,40.0
,Joint,nopre,type1,p3,l1,nopc,nob/c,86500,4.875,1.5019,2971.25,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2940.0,EXP,756.0,EXP,35-44,to_inst,28.08441558,central,direct,32.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,4.75,1.2235,3608.63,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3720.0,CIB,875.0,EXP,45-54,to_inst,69.29530201,North,direct,38.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,316500,3.75,0.0089,1250.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6780.0,EXP,561.0,EXP,45-54,to_inst,51.21359223,south,direct,40.0
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,276500,3.75,0.0328,1934.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,7980.0,CRIF,627.0,EXP,65-74,to_inst,86.94968553,south,direct,36.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.875,0.1787,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,8880.0,EXP,511.0,EXP,25-34,not_inst,86.45833333,south,direct,36.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.875,0.442,6340.0,360.0,neg_amm,not_int,not_lpsm,548000.0,sb,pr,home,1U,10140.0,EXP,819.0,EXP,35-44,not_inst,72.3540146,North,direct,20.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.15,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3300.0,CRIF,767.0,CIB,65-74,not_inst,55.79896907,North,direct,38.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,4.5,0.8399,4806.25,240.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,4380.0,CRIF,854.0,CIB,35-44,to_inst,58.37628866,south,direct,31.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,3.75,0.3281,5532.5,300.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5160.0,CRIF,793.0,CIB,35-44,to_inst,56.3976378,North,direct,43.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,286500,4.125,1.4205,8800.0,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7620.0,EXP,512.0,EXP,65-74,to_inst,80.02793296,North,direct,22.0
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,226500,4.0,0.6647,6050.0,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,9360.0,EXP,726.0,EXP,45-54,not_inst,55.51470588,central,direct,37.0
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,356500,3.25,0.8593,3540.9,180.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5880.0,CRIF,778.0,CIB,35-44,to_inst,81.39269406,south,direct,57.0
cf,Male,pre,type2,p3,l1,nopc,b/c,276500,4.5,0.9177,2015.7,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,10740.0,CRIF,750.0,CIB,35-44,to_inst,86.94968553,south,direct,58.0
cf,Female,nopre,type2,p3,l1,nopc,b/c,146500,3.5,0.6983,5294.57,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,1440.0,EXP,794.0,CIB,55-64,to_inst,50.86805556,south,direct,45.0
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,266500,,,,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,2U,7080.0,CIB,725.0,CIB,55-64,not_inst,78.84615385,south,direct,32.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.125,1.3099,3425.0,228.0,not_neg,not_int,not_lpsm,268000.0,sb,ir,home,1U,3900.0,CRIF,786.0,CIB,55-64,to_inst,58.39552239,North,direct,31.0
,Joint,nopre,type3,p3,l1,nopc,nob/c,646500,3.625,-0.3101,12808.76,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,11820.0,EXP,697.0,EXP,55-64,to_inst,93.96802326,North,direct,37.0
cf,Joint,pre,type1,p4,l1,nopc,nob/c,446500,3.625,-0.0745,4400.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,9360.0,CIB,639.0,EXP,35-44,not_inst,80.01792115,North,direct,41.0
ncf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,1036500,4.25,0.6074,0.0,360.0,not_neg,not_int,not_lpsm,1298000.0,sb,pr,home,1U,17520.0,EXP,723.0,CIB,35-44,to_inst,79.85362096,south,direct,36.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,0.4779,3294.63,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2400.0,EXP,733.0,CIB,55-64,to_inst,70.43269231,North,direct,47.0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,96500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3900.0,EQUI,801.0,EXP,45-54,to_inst,,North,direct,
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,686500,,,,180.0,neg_amm,not_int,not_lpsm,808000.0,sb,pr,home,1U,23760.0,CRIF,567.0,CIB,55-64,to_inst,84.96287129,south,direct,44.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,566500,4.0,0.2323,6832.64,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,10560.0,CIB,620.0,CIB,45-54,not_inst,77.81593407,North,direct,36.0
cf,Male,nopre,type3,p3,l1,nopc,nob/c,206500,3.375,0.244,2020.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3420.0,CRIF,649.0,CIB,65-74,to_inst,74.28057554,central,direct,61.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.375,-0.0858,13532.23,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6540.0,EXP,559.0,CIB,45-54,not_inst,88.75545852,central,direct,25.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,236500,3.99,0.4315,495.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,8100.0,EXP,758.0,CIB,55-64,to_inst,91.66666667,North,direct,45.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,166500,,,,144.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9300.0,EQUI,881.0,EXP,35-44,to_inst,,south,direct,
cf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,4.5,0.1772,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,ir,home,1U,5520.0,CRIF,599.0,CIB,35-44,not_inst,67.51893939,south,direct,35.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,3.625,0.3523,6669.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2760.0,CIB,648.0,CIB,65-74,to_inst,72.10365854,south,direct,44.0
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,196500,3.99,1.15,4320.0,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,4500.0,CRIF,673.0,CIB,45-54,to_inst,79.23387097,south,direct,40.0
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,116500,3.99,1.2094,3262.5,240.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,13920.0,EXP,562.0,EXP,45-54,to_inst,65.4494382,south,direct,19.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,576500,3.5,0.0489,15625.0,360.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,17280.0,EXP,533.0,EXP,45-54,to_inst,45.82670906,south,direct,10.0
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,296500,3.625,0.9943,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,,EXP,857.0,CIB,45-54,to_inst,90.39634146,south,direct,
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,336500,4.0,0.3324,1490.98,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,11520.0,CRIF,754.0,EXP,35-44,not_inst,75.11160714,North,direct,10.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,4.75,0.3523,1027.03,360.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,4800.0,CRIF,546.0,CIB,25-34,not_inst,95.40598291,North,direct,49.0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,396500,3.99,0.8608,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7380.0,EXP,736.0,EXP,45-54,not_inst,94.85645933,North,direct,37.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,266500,3.375,-0.25,6428.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4680.0,CIB,656.0,CIB,35-44,to_inst,74.44134078,south,direct,25.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,4.5,0.4513,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6300.0,EXP,618.0,CIB,45-54,to_inst,86.85897436,North,direct,35.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.7533,6073.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2400.0,EXP,819.0,CIB,>74,to_inst,77.87769784,south,direct,38.0
cf,Joint,pre,type2,p4,l1,nopc,b/c,296500,3.5,1.0924,1786.06,180.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8220.0,CRIF,715.0,EXP,35-44,to_inst,53.13620072,central,direct,37.0
cf,Male,pre,type2,p4,l1,nopc,b/c,186500,3.75,0.5523,0.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,,CRIF,809.0,CIB,35-44,to_inst,81.79824561,North,direct,
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,426500,3.375,-0.0147,14075.0,300.0,not_neg,not_int,not_lpsm,578000.0,sb,sr,home,1U,9900.0,CIB,692.0,CIB,55-64,to_inst,73.78892734,south,direct,30.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,526500,4.625,0.137,0.0,360.0,neg_amm,not_int,not_lpsm,808000.0,sb,pr,home,1U,10860.0,CRIF,577.0,CIB,55-64,not_inst,65.16089109,North,direct,36.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,4.625,0.5428,4443.75,360.0,neg_amm,not_int,not_lpsm,228000.0,sb,pr,home,1U,2760.0,CIB,622.0,EXP,>74,to_inst,68.64035088,North,direct,48.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.75,-0.3028,11525.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,12720.0,EXP,728.0,EXP,45-54,to_inst,57.21153846,south,direct,27.0
cf,Female,nopre,type2,p1,l1,nopc,b/c,416500,4.375,1.9331,2608.14,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,10020.0,CRIF,809.0,EXP,35-44,to_inst,97.31308411,North,direct,39.0
cf,Sex Not Available,nopre,type3,p1,l2,nopc,nob/c,66500,4.5,1.1572,633.86,360.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,1200.0,CIB,518.0,CIB,35-44,to_inst,97.79411765,south,direct,35.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,256500,2.99,-0.6915,1481.24,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,CIB,625.0,CIB,55-64,not_inst,95.70895522,North,direct,
cf,Joint,pre,type1,p3,l1,nopc,nob/c,616500,3.875,0.247,9576.25,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,13440.0,CRIF,544.0,EXP,45-54,to_inst,74.45652174,North,direct,32.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,726500,3.625,0.1369,0.0,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,8760.0,EXP,845.0,CIB,25-34,not_inst,85.67216981,south,direct,46.0
cf,Male,nopre,type2,p4,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6000.0,CIB,832.0,CIB,45-54,to_inst,91.66666667,North,direct,38.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,326500,2.875,-0.6649,,360.0,neg_amm,not_int,not_lpsm,498000.0,sb,pr,home,1U,,CIB,766.0,CIB,>74,not_inst,65.562249,North-East,direct,
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,356500,4.125,-0.0562,1290.52,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5220.0,CRIF,727.0,EXP,25-34,not_inst,79.57589286,North,direct,47.0
cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,596500,3.75,0.3948,11259.38,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7080.0,CIB,653.0,EXP,65-74,to_inst,94.98407643,south,direct,38.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,346500,,,,324.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5460.0,EQUI,792.0,EXP,45-54,to_inst,,south,direct,
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,226500,4.99,0.8766,320.75,360.0,not_neg,not_int,not_lpsm,728000.0,sb,ir,home,1U,1920.0,CRIF,816.0,EXP,35-44,not_inst,31.11263736,North,direct,34.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,4.375,0.3074,295.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6600.0,CRIF,631.0,EXP,>74,to_inst,60.41666667,North,direct,46.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,236500,4.75,0.046,1100.6,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3600.0,EXP,781.0,CIB,<25,not_inst,69.9704142,North,direct,33.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,1920.0,CRIF,824.0,CIB,65-74,to_inst,50.76219512,North,direct,46.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,3.625,0.1344,4442.75,180.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,5460.0,EXP,798.0,EXP,45-54,to_inst,70.68345324,south,direct,43.0
cf,Male,nopre,type3,p1,l1,nopc,nob/c,436500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5520.0,CRIF,664.0,CIB,35-44,to_inst,99.65753425,south,direct,41.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1080.0,EXP,899.0,CIB,65-74,to_inst,54.21348315,North,direct,41.0
ncf,Male,nopre,type2,p1,l1,nopc,b/c,196500,,,,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3240.0,CRIF,543.0,CIB,45-54,not_inst,99.24242424,south,direct,44.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,4.125,-0.1044,8233.0,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1U,4020.0,CIB,794.0,EXP,35-44,to_inst,76.78571429,North,direct,32.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,4.5,1.0104,3230.6,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3120.0,CIB,507.0,CIB,45-54,to_inst,48.85321101,south,direct,28.0
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,386500,,,,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,,CIB,674.0,CIB,35-44,to_inst,86.27232143,south,direct,
cf,Male,pre,type1,p3,l1,nopc,nob/c,76500,4.25,0.9678,2646.0,144.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2460.0,EXP,855.0,CIB,55-64,to_inst,45.53571429,North,direct,41.0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,356500,4.5,1.1688,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,8460.0,CRIF,755.0,EXP,65-74,to_inst,77.83842795,North,direct,52.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,4.5,0.9323,6850.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7920.0,CRIF,830.0,EXP,45-54,to_inst,70.22058824,central,direct,34.0
cf,Male,pre,type1,p4,l1,nopc,nob/c,676500,3.99,0.2757,6733.37,360.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,19980.0,CRIF,641.0,CIB,55-64,to_inst,68.47165992,south,direct,24.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,4.125,-0.0393,1150.0,360.0,not_neg,not_int,not_lpsm,1988000.0,sb,pr,home,1U,4080.0,CRIF,853.0,CIB,65-74,to_inst,18.93863179,south,direct,45.0
cf,Joint,nopre,type2,p1,l1,nopc,b/c,416500,,,,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,2520.0,CRIF,892.0,EXP,25-34,not_inst,97.31308411,North,direct,16.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,436500,4.0,-0.3106,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,9420.0,CRIF,653.0,CIB,45-54,not_inst,56.8359375,North,direct,29.0
cf,Male,nopre,type3,p1,l1,nopc,nob/c,356500,4.99,0.502,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5220.0,EXP,760.0,CIB,35-44,not_inst,99.58100559,North,direct,57.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,636500,4.625,1.0668,1882.5,360.0,not_neg,not_int,not_lpsm,1328000.0,sb,pr,home,1U,17460.0,CIB,660.0,CIB,45-54,to_inst,47.92921687,south,direct,25.0
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,106500,4.99,0.6291,525.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,20100.0,EXP,676.0,CIB,45-54,to_inst,20.17045455,south,direct,15.0
cf,Female,pre,type1,p1,l1,nopc,nob/c,276500,4.375,0.3219,5675.0,360.0,neg_amm,not_int,not_lpsm,318000.0,sb,pr,home,1U,4020.0,CIB,532.0,CIB,65-74,to_inst,86.94968553,North,direct,36.0
cf,Male,nopre,type2,p3,l2,nopc,b/c,206500,4.375,1.1073,4519.44,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3060.0,CIB,682.0,CIB,25-34,to_inst,77.05223881,south,direct,46.0
ncf,Joint,pre,type3,p4,l1,nopc,nob/c,536500,3.375,-0.7043,3902.88,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,,EXP,619.0,EXP,55-64,to_inst,92.8200692,North,direct,
cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,6060.0,EXP,538.0,CIB,35-44,to_inst,98.29545455,south,direct,24.0
cf,Male,nopre,type2,p1,l1,nopc,b/c,156500,4.125,1.0732,4226.55,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2160.0,CRIF,605.0,CIB,<25,to_inst,93.1547619,North,direct,48.0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,406500,3.5,-0.2683,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,8700.0,CIB,787.0,EXP,45-54,not_inst,65.77669903,south,direct,30.0
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,276500,,,,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,,CIB,855.0,CIB,45-54,to_inst,84.29878049,south,direct,
cf,Female,pre,type1,p4,l1,nopc,nob/c,226500,4.25,-0.0864,1997.13,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6720.0,EXP,880.0,EXP,55-64,to_inst,69.05487805,North,direct,40.0
cf,Joint,nopre,type2,p4,l2,nopc,b/c,466500,3.99,0.9662,10455.75,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,13080.0,EXP,754.0,EXP,35-44,to_inst,91.83070866,North,direct,30.0
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,426500,3.875,0.2605,3376.5,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,7560.0,EXP,504.0,EXP,35-44,to_inst,87.39754098,south,direct,41.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.6552,6931.25,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,2940.0,CRIF,778.0,CIB,35-44,to_inst,33.93416928,North,direct,30.0
cf,Female,pre,type1,p1,l1,nopc,nob/c,346500,4.625,0.1911,7460.0,360.0,neg_amm,not_int,not_lpsm,438000.0,sb,pr,home,1U,14400.0,CIB,508.0,EXP,25-34,to_inst,79.10958904,North,direct,33.0
,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,96500,4.125,0.9448,1723.45,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,5220.0,EXP,676.0,CIB,45-54,to_inst,81.77966102,North,direct,56.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,136500,,,,360.0,neg_amm,not_int,not_lpsm,138000.0,sb,pr,home,1U,5400.0,CIB,712.0,EXP,25-34,not_inst,98.91304348,south,direct,21.0
ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,516500,3.875,0.2072,1392.01,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,5580.0,CIB,787.0,EXP,55-64,not_inst,61.63484487,North,direct,49.0
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,4.375,0.0245,4876.39,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4320.0,CRIF,763.0,EXP,55-64,to_inst,64.75694444,south,direct,31.0
cf,Joint,pre,type1,p1,l1,nopc,nob/c,226500,4.0,0.1853,1536.03,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7500.0,CIB,568.0,EXP,25-34,not_inst,81.47482014,North,direct,23.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,506500,4.56,0.184,3350.0,360.0,neg_amm,not_int,not_lpsm,708000.0,sb,pr,home,1U,9120.0,EXP,768.0,CIB,45-54,not_inst,71.53954802,North,direct,35.0
